6	8	1	0.14285715	[declaring, approval, content, associated, work, package]	[sort, list, work, packages, clicking, sort, selecting, option]	[work]
6	7	1	0.15384616	[declaring, approval, content, associated, work, package]	[list, work, packages, sorted, based, option, selected]	[work]
6	8	1	0.14285715	[declaring, approval, content, associated, work, package]	[filter, list, work, packages, select, desired, filter, options]	[work]
6	3	0	0	[declaring, approval, content, associated, work, package]	[click, apply, filters]	[]
6	10	1	0.125	[declaring, approval, content, associated, work, package]	[list, work, packages, filtered, work, packages, meet, selected, options, displayed]	[work]
6	8	1	0.14285715	[declaring, approval, content, associated, work, package]	[unfilter, list, work, packages, click, clear, filter, options]	[work]
6	3	0	0	[declaring, approval, content, associated, work, package]	[click, apply, filters]	[]
6	5	1	0.18181819	[declaring, approval, content, associated, work, package]	[complete, list, work, packages, displayed]	[work]
6	6	1	0.16666667	[declaring, approval, content, associated, work, package]	[list, work, packages, changed, based, selection]	[work]
6	9	1	0.13333334	[declaring, approval, content, associated, work, package]	[example, situation, want, outstanding, work, packages, impact, certain, deliverable]	[work]
6	14	1	0.1	[declaring, approval, content, associated, work, package]	[case, using, filters, select, desired, asset, work, states, every, state, complete, click, apply, filters]	[work]
7	10	1	0.11764706	[adjusting, hours, spent, current, stage, work, flow]	[changing, work, packages, view, sort, filter, view, work, packages, interested]	[work]
7	11	2	0.22222222	[adjusting, hours, spent, current, stage, work, flow]	[work, packages, tab, long, list, work, packages, various, states, work, flow]	[work, flow]
7	11	1	0.11111111	[adjusting, hours, spent, current, stage, work, flow]	[filter, list, work, packages, interested, sort, list, work, packages, specified, order]	[work]
7	9	0	0	[adjusting, hours, spent, current, stage, work, flow]	[sort, filter, using, options, assignment, status, name, date, feature]	[]
7	4	1	0.18181819	[adjusting, hours, spent, current, stage, work, flow]	[click, work, packages, tab]	[work]
7	8	1	0.13333334	[adjusting, hours, spent, current, stage, work, flow]	[sort, list, work, packages, clicking, sort, selecting, option]	[work]
7	7	1	0.14285715	[adjusting, hours, spent, current, stage, work, flow]	[list, work, packages, sorted, based, option, selected]	[work]
7	8	1	0.13333334	[adjusting, hours, spent, current, stage, work, flow]	[filter, list, work, packages, select, desired, filter, options]	[work]
7	3	0	0	[adjusting, hours, spent, current, stage, work, flow]	[click, apply, filters]	[]
7	10	1	0.11764706	[adjusting, hours, spent, current, stage, work, flow]	[list, work, packages, filtered, work, packages, meet, selected, options, displayed]	[work]
7	8	1	0.13333334	[adjusting, hours, spent, current, stage, work, flow]	[unfilter, list, work, packages, click, clear, filter, options]	[work]
7	3	0	0	[adjusting, hours, spent, current, stage, work, flow]	[click, apply, filters]	[]
7	5	1	0.16666667	[adjusting, hours, spent, current, stage, work, flow]	[complete, list, work, packages, displayed]	[work]
7	6	1	0.15384616	[adjusting, hours, spent, current, stage, work, flow]	[list, work, packages, changed, based, selection]	[work]
7	9	1	0.125	[adjusting, hours, spent, current, stage, work, flow]	[example, situation, want, outstanding, work, packages, impact, certain, deliverable]	[work]
